product_id,Name,Published,Is_featured?,Short_description,Description,Date_sale price_starts,Date_sale_price_ends,Tax_class,In_stock,Stock,Low_stock_amount,Allow_customer_reviews,Sale_price,Regular_price,Cost,Margin,Categories,product_image
,Camphor Smokeless 60g(Karpuram),1,0,,,,,vat-0,1,3,2,1,,2.25,1.5,50%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Camphor-Smokeless.jpg
,Gopuram Agarbathi 1pc,1,0,,,,,vat-0,1,5,2,1,,0.75,0.3,150%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/agaarbatthi.jpg
,Agarbatti Stand Big 1pc,1,0,,,,,zero-rate,0,0,2,1,,2.49,1.25,99%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Agarbatti-Stand-Big-1pc.webp
,Navagraha Vattulu (Wicks) 1 Pc,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.66,50%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Navagraha-Vattulu-1-Pc.jpg
,Wood sticks 1 Pack for Homam,1,0,,,,,zero-rate,0,0,2,1,,2.49,1.5,66%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Wood-1-Pack.jpeg
,Kasturi Manjal Powder 1pc,1,0,,,,,zero-rate,1,4,2,1,,1.49,0.84,77%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Kasturi-Manjal-Powder-1pc.jpeg
,Shanku 1pc,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.5,66%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Shanku-1pc.jpg
,Gopuram Kumkum small box,1,0,,,,,zero-rate,1,4,2,1,,0.25,0,#DIV/0!,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Gopuram-Kumkum-small-box.jpg
,Soghat Sandal Powder 20g,1,0,,,,,zero-rate,1,4,2,1,,0.79,0.41,93%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Soghat-Sandal-Powder-20g.jpeg
,"Ganesh Idol 10"" POP",1,0,,,,,zero-rate,1,5,2,1,,23.99,18,33%,Household > Pooja,"https://desismart.co.uk/wp-content/uploads/2023/09/2.jpg, https://desismart.co.uk/wp-content/uploads/2023/09/1.jpg"
,"Ganesh Idol 8"" Eco Friendly",1,0,,,,,zero-rate,0,0,2,1,,10.99,7,57%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/09/6inch.jpg
,Heera Camphor 40G,1,0,,,,,vat-20,1,5,2,1,,1.99,1.24,60%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/09/Heera-Camphor-40G.webp
,Navadaniyam Pack,1,0,,,,,vat-20,1,2,1,1,,2.99,2,50%,Household > Pooja,
,Pitambari Powder 200g,1,0,,,,,zero-rate,1,9,2,1,,2.25,1.2,88%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2022/11/Pitam-2.png
,Thiruvarul Sandalwood Powder 100g,1,0,,,,,zero-rate,1,5,2,1,,2.49,0.7,256%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/08/Soghat-Sandal-Powder-20g.jpeg
,Cavadi Camphor 84s,1,0,,,,,zero-rate,1,3,2,1,,3.99,2.5,60%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/10/Cavadi-Camphor-84s.webp
,365 Vattulu (Wicks) 1 Pc,1,0,,,,,zero-rate,1,9,2,1,,0.99,0.66,50%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/11/365_wicks.jpeg
,Round Vattulu (Wicks) 1 Pc,1,0,,,,,zero-rate,1,13,2,1,,0.99,0.66,50%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/11/round-wicks.jpg
,ISO Bornel Flakes Pacha Karpuram 25g,1,0,,,,,zero-rate,1,5,2,1,,1.99,0.99,101%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/12/ISO-Bornel-Flakes-Pacha-Karpuram-25g.jpg
,Cycle Agarbatti Big Pack 100g,1,0,,,,,zero-rate,1,4,2,1,,1.49,0.75,99%,Household > Pooja,https://desismart.co.uk/wp-content/uploads/2023/12/Cycle-Agarbatti-Big-Pack-100g.jpg
,Coconut With Tail 1 Piece,1,0,,,,,zero-rate,1,,,1,,0.99,0.75,32%,"Household > Pooja, Fruits & Veggies > Vegetables",https://desismart.co.uk/wp-content/uploads/2022/06/Coconut.jpg
,Shree Krishna Sugar candy 400gm,1,0,,,,,zero-rate,1,3,2,1,,1.29,0.8,61%,"Household > Pooja, Groceries > Sweeteners",https://desismart.co.uk/wp-content/uploads/2023/09/Shree-Krishna-Sugar-candy-400gm.jpeg
,Desi S-Mart Betel Nuts (Poka Chekka) 50G,1,0,,,,,zero-rate,1,77,2,1,,1.99,0.64,211%,"Household > Pooja, Spices > Whole Spices",https://desismart.co.uk/wp-content/uploads/2022/10/Desi_Betel_Nuts-removebg-preview.png
,Agririch Turmeric Sticks (Haldi / Pasupu) 100G,1,0,,,,,zero-rate,1,77,2,1,,0.75,0.21,257%,"Household > Pooja, Spices > Whole Spices",https://desismart.co.uk/wp-content/uploads/2022/10/Agri_Pasupu_Kommu-removebg-preview.png
,Agririch Dry Dates 250G,1,0,,,,,zero-rate,0,0,2,1,,1.49,0.97,54%,"Household > Pooja, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2022/10/Desi_Dates-removebg-preview.png
,Village Dry Dates 100G,1,0,,,,,zero-rate,1,9,2,1,,0.99,0.35,183%,"Household > Pooja, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2024/01/images-2.jpeg
,Artbox 10 Chunky Colouring Pencils,1,0,,,,,vat-20,1,5,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-10-Chunky-Colouring-Pencils.jpg
,Artbox 10 Glitter Glues,1,0,,,,,vat-20,1,5,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-10-Glitter-Glues.jpg
,Artbox 24 Fibre Pens,1,0,,,,,vat-20,1,5,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-24-Piece-Pen-Set.jpg
,Artbox 24 Piece Pen Set,1,0,,,,,vat-20,1,4,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-24-Piece-Pen-Set.png
,Artbox 6 Mini Highlighter Pens,1,0,,,,,vat-20,1,5,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Mini-Highlighter-Pens.webp
,Artbox 8 Soft Grip Colouring Pencils,1,0,,,,,vat-20,1,5,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-8-Soft-Grip-Colouring-Pencils.jpg
,Artbox Glue Sticks 4S,1,0,,,,,vat-20,1,4,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-Glue-Sticks-4S.png
,Artbox Paint Set 18 Colours,1,0,,,,,vat-20,1,5,2,1,,1.99,1.224,63%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Artbox-Paint-Set-18-Colours.jpg
,Just Station 5.5 Scissors,1,0,,,,,vat-20,1,5,2,1,,1.49,1.224,22%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Just-Station-5.5-Scissors.webp
,Just Station 6 Gel Pens Glitter Colours,1,0,,,,,vat-20,1,5,2,1,,1.49,1.224,22%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/ust-Station-6-Gel-Pens-Glitter-Colours.jpg
,Just Station 6 Mechanical Pencils,1,0,,,,,vat-20,1,5,2,1,,1.49,1.224,22%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Just-Station-6-Mechanical-Pencils.jpg
,Just Station Chunky Highlighters 4S,1,0,,,,,vat-20,1,5,2,1,,1.49,1.224,22%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Just-Station-Chunky-Highlighters-4S.jpg
,Just Station Super Glue 5 Tubes,1,0,,,,,vat-20,1,5,2,1,,1.49,1.224,22%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/Just-Station-Super-Glue-5-Tubes.webp
,6Pc Easy Grip Ball Point Pens,1,0,,,,,vat-20,1,48,2,1,,1.25,0,#DIV/0!,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/06/6Pc-Easy-Grip-Ball-Point-Pens.png
,Doms Geometry Box 1pc,1,0,,,,,zero-rate,1,5,2,1,,2.99,1,199%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/07/Doms-Geometry-Box-1pc.jpg
,Kangaroo Stapler 1pc,1,0,,,,,zero-rate,1,5,2,1,,1.99,0.75,165%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/07/Kangaroo-Stapler-1pc.jpg
,Apsara Non Dust Eraser 5pc,1,0,,,,,zero-rate,1,5,2,1,,1,0.25,300%,Household > Stationery,https://desismart.co.uk/wp-content/uploads/2023/07/Apsara-Eraser-1pc.webp
,Copper Kalash (Lota / Chembu) 1pc,1,0,,,,,zero-rate,1,5,2,1,,4.99,3.5,43%,"Household, Pooja",https://desismart.co.uk/wp-content/uploads/2023/10/images-1.jpeg
,Bikano Red Fenni 200g,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.83,36%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Bikano-Red-Fenni-200g.jpg
,Shan Gulabjamun Mix 100g,1,0,,,,,zero-rate,1,4,2,1,,1.49,0.75,99%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Gulabjamun-Mix-100g.jpg
,Shan Custard Powder Mango 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,0.83,80%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Custard-Powder-Mango-200g.webp
,Shan Jelly Crystals Stawberry 80g,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.37,168%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Jelly-Crystals-Stawberry-80g.png
,Shan Jelly Crystals Mango 80g,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.37,168%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Jelly-Crystals-Mango-80g.webp
,Shan Rasmalai Mix 100g,1,0,,,,,zero-rate,1,5,2,1,,1.49,0.75,99%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Rasmalai-Mix-100g.jpg
,Shan Sheer Khurma Mix 150g,1,0,,,,,zero-rate,0,0,2,1,,1.49,0.75,99%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Sheer-Khurma-Mix-150g.webp
,Shan Custard Powder Banana 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,0.83,80%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/Shan-Custard-Powder-Banana-200g.jpeg
,Shan Custard Powder Strawberry 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,0.83,80%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/Shan-Custard-Powder-Strawberry-200g.jpeg
,Shan Custard Powder Vanilla 200g,1,0,,,,,zero-rate,1,5,2,1,,1.49,0.83,80%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/Shan-Custard-Powder-Vanilla-200g.jpeg
,Shan Jelly Crystals Pineapple 80g,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.37,168%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/Shan-Jelly-Crystals-Pineapple-80g.jpeg
,Shan Easy Cook Haleem 300g,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.45,72%,Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/Shan-Easy-Cook-Haleem-300g.jpg
,Shan Mango Pickle Without Garlic 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,0.91,119%,Pickles,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Mango-Pickle-Without-Garlic-300g.webp
,Shan Hyderabadi Pickle Garlic 300g,1,0,,,,,zero-rate,1,4,2,1,,1.99,0.91,119%,Pickles,https://desismart.co.uk/wp-content/uploads/2023/06/Shan-Hyderabadi-Pickle-Garlic-300g.jpg
,TF Munagaku Karam Podi 100G,1,0,,,,,zero-rate,1,5,2,1,,1.49,1,49%,Pickles > Karam Podi,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Munagaku-Karam-Podi-100g.jpg
,Village Idli Karam Podi 100G,1,0,,,,,zero-rate,0,0,2,1,,1.25,0.85,47%,Pickles > Karam Podi,"https://desismart.co.uk/wp-content/uploads/2022/06/Idly-Karam-1-removebg-preview.png, https://desismart.co.uk/wp-content/uploads/2022/06/Idly-Karam-1-removebg-preview.png"
,Village Nalla Karam Podi 100G,1,0,,,,,zero-rate,0,0,2,1,,1.25,0.85,47%,Pickles > Karam Podi,https://desismart.co.uk/wp-content/uploads/2022/06/Nall-Karam-1-removebg-preview.png
,TF Kothimeera Karam Podi 100G,1,0,,,,,zero-rate,1,6,2,1,,1.49,0.95,57%,Pickles > Karam Podi,https://desismart.co.uk/wp-content/uploads/2023/06/TF-Kothimeera-Karam-Podi-100G.webp
,TF Kandi Karam Podi 100G,1,0,,,,,zero-rate,1,9,2,1,,1.49,1,49%,Pickles > Karam Podi,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Kandhi-Podi-100g-2.webp
,TF Idli Karam Podi 100G,1,0,,,,,zero-rate,1,3,2,1,,1.49,1,49%,Pickles > Karam Podi,https://desismart.co.uk/wp-content/uploads/2023/06/Idli-Karam.jpg
,Shivi Nalla Karam Podi 100g,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.49,102%,Pickles > Karam Podi,https://desismart.co.uk/wp-content/uploads/2023/10/Shivi-Nalla-Karam-Podi-100g.jpeg
,Desi S-Mart Prawn Pickle 1Pc 200G,1,0,,UK Made Prawn Pickle with Cold Pressed Groundnut (Peanut) Oil.,,,zero-rate,1,3,2,1,,5.49,4.49,22%,Pickles > Non-Veg Pickles,"https://desismart.co.uk/wp-content/uploads/2023/01/Prawn-Pickle.png, https://desismart.co.uk/wp-content/uploads/2023/01/Prawn-Pickle-rotated.jpg"
,Desi S-Mart Chicken Pickle 200G,1,0,,UK Made Chicken Pickle with Cold Pressed Groundnut (Peanut) Oil.,,,zero-rate,1,5,2,1,,4.49,3.99,13%,Pickles > Non-Veg Pickles,https://desismart.co.uk/wp-content/uploads/2023/06/WhatsApp-Image-2024-03-07-at-10.02.01_03339b5c.jpg
,Desi S-Mart Fish (Nethallu) Pickle 200g,1,0,,UK Made Chicken Pickle with Cold Pressed Groundnut (Peanut) Oil.,,,zero-rate,1,5,2,1,,4.49,3.49,29%,Pickles > Non-Veg Pickles,"https://desismart.co.uk/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-21-at-10.11.19_cb0e5d45-1.jpg, https://desismart.co.uk/wp-content/uploads/2024/02/WhatsApp-Image-2024-02-21-at-10.11.19_cb0e5d45.jpg"
,Desi S-Mart Mutton Pickle 1Pc 200G,1,0,,UK Made Mutton Pickle with Cold Pressed Groundnut (Peanut) Oil.,,,zero-rate,1,5,2,1,,5.49,4.49,22%,"Pickles > Non-Veg Pickles, Sale",https://desismart.co.uk/wp-content/uploads/2023/01/Mutton-Pickle2.png
,Desi S-Mart Mutton Pickle 200G 2Pcs,0,0,,UK Made Mutton Pickle with Cold Pressed Groundnut (Peanut) Oil.,,,zero-rate,0,0,2,1,11.98,13.98,11.98,17%,"Pickles > Non-Veg Pickles, Sale",https://desismart.co.uk/wp-content/uploads/2023/01/Mutton-Pickle2.png
,TF Amla Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Amla-Pickle-Garlic-300g.png
,TF Coriander Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Coriander-Pickle-Garlic-300g.webp
,TF Gongura Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/gongura_.jpg
,TF Grated Mango Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,7,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Grated-Mango-Pickle-Garlic-300g.png
,TF Lime Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Lime-Pickle-300g.png
,TF Mango Avakai Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,2,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/05/TF-Mango-Avakai-Pickle-300g.png
,TF Tomato Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,7,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/tomato.jpg
,TF Red Chilli Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/Red-Chilli.jpg
,TF Cut Mango Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/Cut-Mango.jpg
,TF Gongura Red Chilli Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/Gongura-Red-Chilli.jpg
,TF Pulihora Paste 300G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.5,66%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/Pulihora-Paste.jpg
,TF Gongura Paste 300G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.5,66%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/Gongura-Paste.jpg
,TF Ginger Pickle (Garlic) 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.3,92%,Pickles > Telugu Foods,https://desismart.co.uk/wp-content/uploads/2023/06/Ginger-pickle.jpg
,Ching'S Schezwan Chutney 250G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.49,67%,"Pickles, Groceries > Attas & Flours > Ready / Instant Mix, Spices",https://desismart.co.uk/wp-content/uploads/2022/09/Ching_s_Schezwan_Chutney_250g.png
,Priya Mango Pickle 300G,1,0,,,,,zero-rate,0,0,2,1,,2.49,1.5,66%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/download-28.jpeg
,Priya Gongura Pickle 300G,1,0,,,,,zero-rate,0,0,2,1,,2.49,1.5,66%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/images-6.jpeg
,Priya Greenchilli Pickle 300G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.5,66%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/images-7.jpeg
,Priya Pulihora Paste 300G,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.58,58%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/download-31.jpeg
,Priya Green Tamarind Pickle 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.58,58%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/download-32.jpeg
,Priya Amla Pickle 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.5,66%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/download-24.jpeg
,Priya Red Chilli Pickle 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.5,66%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/download-16.jpeg
,Priya Sweet Garlic Pickle 300G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.5,66%,"Pickles, Pickles > Priya",https://desismart.co.uk/wp-content/uploads/2023/10/download-17.jpeg
