product_id,Name,Published,Is_featured?,Short_description,Description,Date_sale price_starts,Date_sale_price_ends,Tax_class,In_stock,Stock,Low_stock_amount,Allow_customer_reviews,Sale_price,Regular_price,Cost,Margin,Categories,product_image
200674,TF Idli Rava 2kg,1,0,,,,,zero-rate,0,0,2,1,,3.99,2.65,51%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/06/Idly-Rava.jpg
200675,Shivi Idli Rava 1kg,1,0,,,,,zero-rate,1,5,2,1,,2.25,1.15,96%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/07/Shivi-Idl-Rava-1kg.webp
200676,Shivi Upma Rava 1.1Kg,1,0,,,,,zero-rate,1,3,2,1,,2.75,1.75,57%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/07/Shivi_Upma_Rava.jpg
200677,EE Crushed Wheat 1.5kg,1,0,,,,,zero-rate,0,0,2,1,,3.25,2.325,40%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/07/EE-Crushed-Wheat-1.5kg.jpeg
200678,Natco Semolina Coarse 1.5Kg,1,0,,,,,zero-rate,1,2,2,1,,3.49,2.33,50%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/09/Natco-Semolina-Coarse-1.5Kg.jpeg
200679,Natco Semolina Fine 1.5Kg,1,0,,,,,zero-rate,1,3,2,1,,3.49,2.33,50%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/09/Natco-Semolina-Fine-1.5Kg.jpeg
200680,Shree Krishna Broken Wheat 1kg,1,0,,,,,zero-rate,0,0,2,1,,2.29,1.5,53%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/09/Broken-WHEAT-1kg.jpeg
200681,Shree Krishna Idli Rava 1kg,1,0,,,,,zero-rate,0,0,2,1,,1.99,1.2,66%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/09/Shree-Krishna-Idli-Rava-1kg.jpg
200682,TF Rice Rava 908g,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.6,56%,Groceries > Attas & Flours > Ravas,
200683,TF Little Millet Idly Rava 500g,1,0,,,,,zero-rate,1,1,2,1,,2.49,1.75,42%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/09/telugu-foods-little-millet-idli-rava-500g.jpg
200684,TF Jowar Idli Rava 500g,1,0,,,,,zero-rate,1,8,2,1,,2.49,1.5,66%,Groceries > Attas & Flours > Ravas,
200685,Shivi Roasted Rava 1.1kg,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.65,51%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/Shivi-Roasted-Rava-1.1kg.jpg
200686,EE Cornmeal Coarse 1.5kg,1,0,,,,,zero-rate,1,5,2,1,,2.39,1.66,44%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/EE-Cornmeal-Coarse-1.5kg.jpeg
200687,E.E.Semolina Fine 1.5kg,1,0,,,,,zero-rate,1,4,2,1,,3.39,2.49,36%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/E.E.Semolina-Fine-1.5kg.jpeg
200688,EE Semolina Course 1.5kg,1,0,,,,,zero-rate,1,5,2,1,,3.99,2.49,60%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/EE-Semolina-Course-1.5kg.jpeg
200689,EE Corn Meal Fine 1.5kg,1,0,,,,,zero-rate,1,5,2,1,,2.39,1.66,44%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/EE-Corn-Meal-Fine-1.5kg.jpeg
200690,Saras Idli Rava 1Kg,1,0,,,,,zero-rate,0,0,2,1,,1.99,1.49,34%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/Saras-Idli-Rava-1Kg.jpg
200691,Uthara Idli Suji Rava 1.5Kg,1,0,,,,,zero-rate,1,3,2,1,,2.99,1.998,50%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/10/download-23.jpeg
200692,Sri Durga Idli Rava 1KG,1,0,,,,,zero-rate,1,1,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/12/Sri-Durga-Idli-Rava-1KG.jpg
200693,Sri Durga Roasted Rava 1kg,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.65,51%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2023/12/Sri-Durga-Roasted-Rava-1kg.webp
200694,Village Idli Rava 1Kg,1,0,,,,,zero-rate,1,4,2,1,,2.49,1.8,38%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2024/01/download-21.jpeg
200695,Village Idli Rava 5Kg,1,0,,,,,zero-rate,1,2,2,1,,11.99,8.75,37%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2024/01/download-21.jpeg
200696,Shankar Roasted Rava 2Kg,1,0,,,,,zero-rate,1,4,2,1,,4.75,3.5,36%,Groceries > Attas & Flours > Ravas,https://desismart.co.uk/wp-content/uploads/2024/01/Capture.jpg
200697,MTR Vangi Bhath Powder 100g,1,0,,,,,zero-rate,1,6,2,1,,1.99,1,99%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2022/05/MTR_Vangibath_Powder_15x100g-removebg-preview.png
200698,MTR Puliogare Powder 200g,1,0,,,,,zero-rate,1,4,2,1,,2.75,1.5,83%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/07/MTR-Puliogare-Powder-200g.jpg
200699,Anil Roasted Short Vermicelli 450g,1,0,,,,,zero-rate,0,0,2,1,,1.89,1.15,64%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/07/Anil-Roasted-Short-Vermicelli-450g.webp
200700,MTR Vada Mix 200g,1,0,,,,,zero-rate,1,3,2,1,,1.49,0.95,57%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/07/MTR-Vada-Mix-200g.webp
200701,MTR Roasted Vermicelli 400g,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.15,117%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/07/MTR-Roasted-Vermicelli-400g.jpg
200702,A1 Vermicelli 150g,1,0,,,,,zero-rate,1,4,2,1,,0.75,0.313,140%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/07/A1-Vermicelli-150g.jpeg
200703,GITS Dal Makhani 300g,1,0,,,,,zero-rate,1,5,2,1,,1.99,1.435,39%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/07/GITS-Dal-Makhani-300g.jpeg
200704,OBA Pasta Vermicelli 400g,1,0,,,,,zero-rate,1,4,2,1,,0.99,0.55,80%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/OBA-Pasta-Vermicelli-400g.jpg
200705,Filiz Pasta Bucatini Macaroni 500g,1,0,,,,,zero-rate,1,5,2,1,,1.49,0.99,51%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/08/Filiz-Pasta-Bucatini-Macaroni-500g.jpg
200706,Maggie Masala Noodles family pack 6x70g,1,0,,,,,zero-rate,0,0,2,1,,2.29,1.58,45%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/Maggie-Masala-Noodles-family-pack-8x70g.jpeg
200707,MTR Alu Mutter 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Alu-Mutter-300g.jpeg
200708,MTR Bhindi Masala 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Bhindi-Masala-300g.jpeg
200709,MTR Bisibelebath Paste 200g,1,0,,,,,zero-rate,1,3,2,1,,1.49,0.7,113%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Bisibelebath-Paste-200g.jpeg
200710,MTR Cuppa khatta meetha Poha 80g,1,0,,,,,zero-rate,1,3,2,1,,1.49,0.9,66%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Cuppa-khatta-meetha-Poha-80g.webp
200711,MTR Cuppa Magic Masala upma 80g,0,0,,,,,zero-rate,0,0,2,1,,1.49,0.9,66%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Cuppa-Magic-Masala-upma-80g.jpeg
200712,MTR Cuppa vegetable upma 80g,0,0,,,,,zero-rate,0,0,2,1,,1.49,0.9,66%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Cuppa-vegetable-upma-80g.jpeg
200713,MTR Dal Fry 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Dal-Fry-300g.jpeg
200714,MTR Mixed Veg Curry 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Mixed-Veg-Curry-300g.jpeg
200715,MTR Navratan Kurma 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Navratan-Kurma-300g.jpeg
200716,MTR Pongal 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Pongal-300g.jpeg
200717,MTR Rajma Chawal 300g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Rajma-Chawal-300g.jpeg
200718,MTR Sambar 300g,1,0,,,,,zero-rate,1,7,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/MTR-Sambar-300g.jpeg
200719,Shree Krishna Multi Millet Noodles 180g,1,0,,,,,zero-rate,1,7,2,1,,1.75,1.2,46%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/Shree-Krishna-Multi-Millet-Noodles-180g.jpeg
200720,Shree Krishna Ragi Noodles 180g,1,0,,,,,zero-rate,1,2,2,1,,1.75,1.2,46%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/Shree-Krishna-Ragi-Noodles-180g.jpeg
200721,Trs Vermicelli Rstd 200G,1,0,,,,,zero-rate,1,3,2,1,,0.99,0.37,168%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/Trs-Vermicelli-Rstd-200G.webp
200722,Ying Yang Hakka Noodles 400g,1,0,,,,,zero-rate,1,5,2,1,,3.49,2.2,59%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/09/download-38.jpeg
200723,Haldiram  Mk  Dal Palak 300G,1,0,,,,,zero-rate,1,5,2,1,,1.75,1.149,52%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/10/Haldiram-Mk-Dal-Palak-300G.webp
200724,Haldiram  Mk  Tadka Dal 300G,1,0,,,,,zero-rate,1,5,2,1,,1.75,1.149,52%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/10/download-33-1.jpeg
200725,Hal Mk Paneer Makhani 300G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.69,47%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/10/Hal-Mk-Paneer-Makhani-300G.webp
200726,Hal Mk Aloo Matter 300G,1,0,,,,,zero-rate,1,5,2,1,,2.49,1.49,67%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/10/download-8-2.jpeg
200727,Hal Mk Mutter Paneer Vegan 300G,1,0,,,,,zero-rate,1,3,2,1,,2.49,1.69,47%,Groceries > Attas & Flours > Ready / Instant Mix,https://desismart.co.uk/wp-content/uploads/2023/10/download-9-2.jpeg
200728,Anil Rice Vermicelli 500g,1,0,,,,,zero-rate,1,3,2,1,,1.99,1.1,81%,Groceries > Attas & Flours > Ready / Instant Mix,"https://desismart.co.uk/wp-content/uploads/2024/02/download-2-1.jpg, https://desismart.co.uk/wp-content/uploads/2024/02/download-2-1.jpg"
200729,Sunflower Seeds Unsalted 300g,1,0,,,,,zero-rate,1,4,2,1,,2.15,1.45,48%,"Groceries > Dry Fruits & Nuts, Sweets & Savouries",https://desismart.co.uk/wp-content/uploads/2023/06/Sunflower-Seeds-Unsalted-300g.jpg
200730,KTC Blue Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Blue-Liquid-Food-Colouring-28Ml.jpg
200731,KTC Caramel Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Caramel-Liquid-Food-Colouring-28Ml.jpg
200732,KTC Cardamom Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Cardamom-Food-Colouring-28Ml.jpg
200733,KTC Cinnamon Food Colouring 28Ml,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.34583,186%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Cinnamon-Food-Colouring-28Ml.jpg
200734,KTC Deep Orange Food Colour 25G,1,0,,,,,zero-rate,1,4,2,1,,0.99,0.34583,186%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Deep-Orange-Food-Colour-25G.jpg
200735,KTC Green Food Colour 25G,1,0,,,,,zero-rate,1,5,2,1,,0.99,0.34583,186%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Green-Food-Colour-25G-1.jpg
200736,KTC Green Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Green-Food-Colour-25G.jpg
200737,KTC Lemon Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Lemon-Food-Colouring-28Ml.jpg
200738,KTC Orange Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,4,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Orange-Liquid-Food-Colouring-28Ml.jpg
200739,KTC Red Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,4,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Red-Liquid-Food-Colouring-28Ml.jpg
200740,KTC Rose Pink Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Rose-Pink-Liquid-Food-Colouring-28Ml.jpg
200741,KTC Saffron Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Saffron-Liquid-Food-Colouring-28Ml.jpg
200742,KTC Strawberry Liquid Food Colour 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Strawberry-Liquid-Food-Colour-28Ml.jpg
200743,KTC Yellow Liquid Food Colouring 28Ml,1,0,,,,,vat-20,1,5,2,1,,0.99,0.498,99%,Groceries > Food Colors,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Yellow-Liquid-Food-Colouring-28Ml.jpg
200744,KTC Butter Ghee 1Kg,1,0,,,,,zero-rate,1,4,2,1,,11.99,5.75,109%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Butter-Ghee-1Kg.webp
200745,KTC Butter Ghee 500G,1,0,,,,,zero-rate,1,3,2,1,,6.99,4.58333,53%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Butter-Ghee-1Kg.webp
200746,GRB Pure Ghee 1Kg,1,0,,,,,zero-rate,0,0,2,1,,16.99,12,42%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2022/06/grb_ghee_500ml-removebg-preview.png
200747,KTC Sunflower Oil 5Lt,1,0,,,,,zero-rate,1,4,2,1,,11.99,7.9,52%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Sunflower-Oil-5Lt.jpg
200748,GRB Pure Ghee 500G,1,0,,,,,zero-rate,0,0,2,1,,8.99,6,50%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2022/06/grb_ghee_500ml-removebg-preview.png
200749,KTC Coconut Oil 1Lt,1,0,,,,,zero-rate,1,4,2,1,,5.99,4.33,38%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Coconut-Oil-1Lt.jpg
200750,Desi S-Mart Groundnut Oil (Cold Pressed & Filtered) 1Lt,1,0,,,,,zero-rate,1,164,2,1,,4.99,3.62,38%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2022/10/Desi_S-Mart_Groundnut_Oil_Cold_Pressed_1lt-removebg-preview.png
200751,KTC Coconut Oil 650Ml,1,0,,,,,zero-rate,1,5,2,1,,4.99,3.58,39%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Coconut-Oil-650Ml.jpg
200752,Village Groundnut Oil 1Lt,1,0,,,,,zero-rate,0,0,2,1,,4.99,3.5,43%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2022/06/Village_Ground_Nut_Oil-removebg-preview.png
200753,GRB Pure Ghee 200G,1,0,,,,,zero-rate,1,5,2,1,,3.49,2.75,27%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2022/06/grb_ghee_500ml-removebg-preview.png
200754,Flora Oil 1Ltr,1,0,,,,,zero-rate,1,5,2,1,,3.89,3.29,18%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/Flora-Oil-1Ltr.jpeg
200755,Bw Sunflower Oil 1Ltr,1,0,,,,,zero-rate,1,4,2,1,,3.39,2.28,49%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/Bw-Sunflower-Oil-1Ltr.jpg
200756,Niharti Sesame Oil 500Ml,1,0,,,,,zero-rate,1,10,2,1,,3.39,2.5,36%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/04/NIHARTI-SESAME-OIL-3.39-500ml.webp
200757,KTC 100% Pure Mustard Oil 500Ml,1,0,,,,,vat-20,1,2,2,1,,3.25,2.598,25%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-100-Pure-Mustard-Oil-500Ml.jpg
200758,TRS Mustard Oil 500Ml,1,0,,,,,zero-rate,0,0,2,1,,2.99,2.2,36%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/05/TRS-Mustard-Oil-500ml.jpg
200759,L/S Sunflower Oil 1Lt,1,0,,,,,zero-rate,0,0,2,1,,2.65,2.11,26%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/04/L-S-SUNFLOWER-OIL-1lt.webp
200760,KTC Sunflower Oil 500Ml,1,0,,,,,zero-rate,1,14,2,1,,1.69,1.1575,46%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Sunflower-Oil-500Ml.webp
200761,KTC Vegetable Oil 500Ml,1,0,,,,,zero-rate,1,5,2,1,,1.49,1.07416,39%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/KTC-Vegetable-Oil-500Ml.webp
200762,Niharti Pure Mustard Oil250ml,1,0,,,,,zero-rate,0,0,2,1,,1.49,1.065,40%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/06/Niharti-Pure-Mustard-Oil250ml.jpeg
200763,KTC Almond Oil 200ml,1,0,,,,,vat-20,1,4,2,1,,2.75,1.7075,61%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/07/KTC-Almond-Oil-200ml.jpg
200764,KTC S/flower Oil 1lt,1,0,,,,,zero-rate,1,10,2,1,,3.59,2.5,44%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/07/KTC-S-flower-Oil-1lt.jpg
200765,Niharti Almond Oil 100ml,1,0,,,,,zero-rate,0,0,2,1,,1.25,0.89,40%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/07/Niharti-Almond-Oil-100ml.jpg
200766,Amul Cow Ghee 1L,1,0,,,,,zero-rate,1,4,2,1,,16.99,12,42%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/09/Amul-Pure-Cow-Ghee-1L.jpeg
200767,Amul Pure Buffalo Ghee 1L,1,0,,,,,zero-rate,1,2,2,1,,16.99,12,42%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/09/Amul-Pure-Buffalo-Ghee-1L.jpeg
200768,Hemani Eucalyptus Oil 30G,1,0,,,,,vat-20,1,3,2,1,,1.5,0.78,92%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/09/Hemani-Eucalyptus-Oil-30G.png
200769,Niharti Castor Oil 100Ml,1,0,,,,,vat-20,0,0,2,1,,1.99,1.19,67%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/09/Niharti-Castor-Oil-100Ml.jpg
200770,Shree Krishna Filtered Groundnut Oil 1lt,1,0,,,,,zero-rate,1,4,2,1,,4.59,3,53%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/09/Shree-Krishna-Filtered-Groundnut-Oil-1lt.jpeg
200771,Bodrum Sunflower Oil 1lt,1,0,,,,,zero-rate,1,5,2,1,,2.65,1.71,55%,Groceries > Ghees & Oils,
200772,EE Pure Sunflower Oil 1lt,1,0,,,,,zero-rate,1,4,2,1,,2.69,2.02,33%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/EastEndPureSunflowerOil1ltr.webp
200773,Ashoka Pure Butter Ghee 1Kg,1,0,,,,,zero-rate,1,5,2,1,,11.99,6.415,87%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/download-20-1.jpeg
200774,Niharti Pure Sesame Oil 1Lit,1,0,,,,,zero-rate,1,1,2,1,,5.49,4,37%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/Niharti-Pure-Sesame-Oil-1Lit.jpeg
200775,Patanjali Ghee 500G,1,0,,,,,zero-rate,1,7,2,1,,7.99,4.99,60%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/download-31-1.jpeg
200776,Bajaj Coco Onion Oil 180Ml,1,0,,,,,vat-20,1,4,2,1,,2.99,1.992,50%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/Bajaj-Coco-Onion-Oil-180Ml.webp
200777,Sk Cold Pressed Sesame Oil 1Lt,1,0,,,,,zero-rate,0,0,2,1,,5.99,4.75,26%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/download-9-1.jpeg
200778,Sk Sesame Oil 750Ml,1,0,,,,,zero-rate,1,3,2,1,,4.99,3.75,33%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/10/download-10.jpeg
200779,KTC Vegetable Oil 1lit,1,0,,,,,zero-rate,1,5,2,1,,2.29,1.581,45%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/12/KTC-Vegetable-Oil-1lit.webp
200780,KTC Pure Mustard Oil 1LT,1,0,,,,,vat-20,1,2,2,1,,5.25,3.09,70%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2023/12/download-16.jpeg
200781,Shankar Gingelly Oil 1Lt,1,0,,,,,zero-rate,0,0,2,1,,5.99,4.5,33%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2024/01/s-l1600.jpg
200782,Udaya Krishna Ghee 500ml,1,0,,,,,zero-rate,1,7,2,1,,9.49,7,36%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2024/03/download-5.jpg
200783,Amul Cow Ghee 500ml,1,0,,,,,zero-rate,1,6,2,1,,8.99,6,50%,Groceries > Ghees & Oils,https://desismart.co.uk/wp-content/uploads/2024/03/download-6.jpg
200784,Vatika Mustard Hair Oil 200Ml,1,0,,,,,vat-20,1,5,2,1,,4.65,3.26,43%,"Groceries > Ghees & Oils, Household > Health & Wellbeing",https://desismart.co.uk/wp-content/uploads/2023/04/VATIKA-MUSTARD-HAIR-OIL-200ml-1.webp
200785,Parachute Coconut Hair Oil 500Ml,1,0,,,,,zero-rate,1,5,2,1,,3.99,2.59,54%,"Groceries > Ghees & Oils, Household > Health & Wellbeing",https://desismart.co.uk/wp-content/uploads/2022/06/parachute-coconut-oil-200ml-removebg-preview.png
200786,Dabur Amla Gold Oil 200Ml,1,0,,,,,vat-20,1,4,2,1,,3.75,2.75,36%,"Groceries > Ghees & Oils, Household > Health & Wellbeing",https://desismart.co.uk/wp-content/uploads/2023/04/DABUR-AMLA-GOLD-OIL-200ml.jpg
200787,Parachute Coconut Hair Oil 200Ml,1,0,,,,,zero-rate,1,17,2,1,,2.49,1.55,61%,"Groceries > Ghees & Oils, Household > Health & Wellbeing",https://desismart.co.uk/wp-content/uploads/2022/06/parachute-coconut-oil-200ml-removebg-preview.png
200788,Dabur Amla Hair Oil 200Ml,1,0,,,,,vat-20,1,5,2,1,,3.69,2.688,37%,"Groceries > Ghees & Oils, Household > Health & Wellbeing",https://desismart.co.uk/wp-content/uploads/2023/10/Dabur-Amla-Hair-Oil-200Ml.jpeg
200789,Navratna Hair Oil 200Ml,1,0,,,,,vat-20,1,4,2,1,,4,2.988,34%,"Groceries > Ghees & Oils, Household > Health & Wellbeing",https://desismart.co.uk/wp-content/uploads/2023/10/Navratna-Hair-Oil-200Ml.jpeg
